@relation SYNCOPE_TempDataset

@attribute VersionID numeric
@attribute Size numeric
@attribute LOC_Touched numeric
@attribute AVGLocAdded numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute ChgSetSize numeric
@attribute MaxChgSetSize numeric
@attribute AVGChgSetSize numeric
@attribute NumRevisions numeric
@attribute NumBugFixed numeric
@attribute NAuth numeric
@attribute Age numeric
@attribute Buggyness {false,true}

@data
4,187,0,0,0,0,0,0,0,0,0,0,0,false
4,119,0,0,0,0,0,0,0,0,0,0,0,false
4,202,0,0,0,0,0,0,0,0,0,0,0,false
4,66,0,0,0,0,0,0,0,0,0,0,0,false
4,227,0,0,0,0,0,0,0,0,0,0,0,false
4,450,0,0,0,0,0,0,0,0,0,0,0,false
4,127,0,0,0,0,0,0,0,0,0,0,0,false
4,9,0,0,0,0,0,0,0,0,0,0,0,false
4,22,0,0,0,0,0,0,0,0,0,0,0,false
4,29,0,0,0,0,0,0,0,0,0,0,0,false
4,115,0,0,0,0,0,0,0,0,0,0,0,false
4,19,0,0,0,0,0,0,0,0,0,0,0,false
4,8,0,0,0,0,0,0,0,0,0,0,0,false
4,9,0,0,0,0,0,0,0,0,0,0,0,false
4,51,0,0,0,0,0,0,0,0,0,0,0,false
4,45,0,0,0,0,0,0,0,0,0,0,0,false
4,145,0,0,0,0,0,0,0,0,0,0,0,false
4,60,0,0,0,0,0,0,0,0,0,0,0,false
4,41,0,0,0,0,0,0,0,0,0,0,0,false
4,44,0,0,0,0,0,0,0,0,0,0,0,false
4,154,0,0,0,0,0,0,0,0,0,0,0,false
4,112,0,0,0,0,0,0,0,0,0,0,0,false
4,34,0,0,0,0,0,0,0,0,0,0,0,false
4,90,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,19,0,0,0,0,0,0,0,0,0,0,0,false
4,24,0,0,0,0,0,0,0,0,0,0,0,false
4,26,0,0,0,0,0,0,0,0,0,0,0,false
4,24,0,0,0,0,0,0,0,0,0,0,0,false
4,56,0,0,0,0,0,0,0,0,0,0,0,false
4,14,0,0,0,0,0,0,0,0,0,0,0,false
4,18,0,0,0,0,0,0,0,0,0,0,0,false
4,170,0,0,0,0,0,0,0,0,0,0,0,false
4,55,0,0,0,0,0,0,0,0,0,0,0,false
4,31,0,0,0,0,0,0,0,0,0,0,0,false
4,45,0,0,0,0,0,0,0,0,0,0,0,false
4,22,0,0,0,0,0,0,0,0,0,0,0,false
4,35,0,0,0,0,0,0,0,0,0,0,0,false
4,31,0,0,0,0,0,0,0,0,0,0,0,false
4,50,0,0,0,0,0,0,0,0,0,0,0,false
4,20,0,0,0,0,0,0,0,0,0,0,0,false
4,93,0,0,0,0,0,0,0,0,0,0,0,false
4,47,0,0,0,0,0,0,0,0,0,0,0,false
4,141,0,0,0,0,0,0,0,0,0,0,0,false
4,139,0,0,0,0,0,0,0,0,0,0,0,false
4,12,0,0,0,0,0,0,0,0,0,0,0,false
4,107,0,0,0,0,0,0,0,0,0,0,0,false
4,137,0,0,0,0,0,0,0,0,0,0,0,false
4,146,0,0,0,0,0,0,0,0,0,0,0,false
4,94,0,0,0,0,0,0,0,0,0,0,0,false
4,62,0,0,0,0,0,0,0,0,0,0,0,false
4,34,0,0,0,0,0,0,0,0,0,0,0,false
4,40,0,0,0,0,0,0,0,0,0,0,0,false
4,97,0,0,0,0,0,0,0,0,0,0,0,false
4,79,0,0,0,0,0,0,0,0,0,0,0,false
4,38,0,0,0,0,0,0,0,0,0,0,0,false
4,46,0,0,0,0,0,0,0,0,0,0,0,false
4,60,0,0,0,0,0,0,0,0,0,0,0,false
4,101,0,0,0,0,0,0,0,0,0,0,0,false
4,26,0,0,0,0,0,0,0,0,0,0,0,false
4,26,0,0,0,0,0,0,0,0,0,0,0,false
4,56,0,0,0,0,0,0,0,0,0,0,0,false
4,37,0,0,0,0,0,0,0,0,0,0,0,false
4,108,0,0,0,0,0,0,0,0,0,0,0,false
4,70,0,0,0,0,0,0,0,0,0,0,0,false
4,39,0,0,0,0,0,0,0,0,0,0,0,false
4,86,0,0,0,0,0,0,0,0,0,0,0,false
4,141,0,0,0,0,0,0,0,0,0,0,0,false
4,79,0,0,0,0,0,0,0,0,0,0,0,false
4,179,0,0,0,0,0,0,0,0,0,0,0,false
4,49,0,0,0,0,0,0,0,0,0,0,0,false
4,81,0,0,0,0,0,0,0,0,0,0,0,false
4,4,0,0,0,0,0,0,0,0,0,0,0,false
4,172,0,0,0,0,0,0,0,0,0,0,0,false
4,57,0,0,0,0,0,0,0,0,0,0,0,false
4,6,0,0,0,0,0,0,0,0,0,0,0,false
4,175,0,0,0,0,0,0,0,0,0,0,0,false
4,105,0,0,0,0,0,0,0,0,0,0,0,false
4,82,0,0,0,0,0,0,0,0,0,0,0,false
4,49,0,0,0,0,0,0,0,0,0,0,0,false
4,40,0,0,0,0,0,0,0,0,0,0,0,false
4,54,0,0,0,0,0,0,0,0,0,0,0,false
4,171,0,0,0,0,0,0,0,0,0,0,0,false
4,36,0,0,0,0,0,0,0,0,0,0,0,false
4,30,0,0,0,0,0,0,0,0,0,0,0,false
4,16,0,0,0,0,0,0,0,0,0,0,0,false
4,113,0,0,0,0,0,0,0,0,0,0,0,false
4,28,0,0,0,0,0,0,0,0,0,0,0,false
4,233,0,0,0,0,0,0,0,0,0,0,0,false
4,141,0,0,0,0,0,0,0,0,0,0,0,false
4,95,0,0,0,0,0,0,0,0,0,0,0,false
4,16,0,0,0,0,0,0,0,0,0,0,0,false
4,43,0,0,0,0,0,0,0,0,0,0,0,false
4,72,0,0,0,0,0,0,0,0,0,0,0,false
4,98,0,0,0,0,0,0,0,0,0,0,0,false
4,38,0,0,0,0,0,0,0,0,0,0,0,false
4,36,0,0,0,0,0,0,0,0,0,0,0,false
4,24,0,0,0,0,0,0,0,0,0,0,0,false
4,95,0,0,0,0,0,0,0,0,0,0,0,false
4,16,0,0,0,0,0,0,0,0,0,0,0,false
4,98,0,0,0,0,0,0,0,0,0,0,0,false
4,25,0,0,0,0,0,0,0,0,0,0,0,false
4,39,0,0,0,0,0,0,0,0,0,0,0,false
4,41,0,0,0,0,0,0,0,0,0,0,0,false
4,26,0,0,0,0,0,0,0,0,0,0,0,false
4,59,0,0,0,0,0,0,0,0,0,0,0,false
4,105,0,0,0,0,0,0,0,0,0,0,0,false
4,46,0,0,0,0,0,0,0,0,0,0,0,false
4,33,0,0,0,0,0,0,0,0,0,0,0,false
4,37,0,0,0,0,0,0,0,0,0,0,0,false
4,9,0,0,0,0,0,0,0,0,0,0,0,false
4,8,0,0,0,0,0,0,0,0,0,0,0,false
4,43,0,0,0,0,0,0,0,0,0,0,0,false
4,9,0,0,0,0,0,0,0,0,0,0,0,false
4,156,0,0,0,0,0,0,0,0,0,0,0,false
4,1,0,0,0,0,0,0,0,0,0,0,0,false
4,102,0,0,0,0,0,0,0,0,0,0,0,false
4,46,0,0,0,0,0,0,0,0,0,0,0,false
4,33,0,0,0,0,0,0,0,0,0,0,0,false
4,37,0,0,0,0,0,0,0,0,0,0,0,false
4,7,0,0,0,0,0,0,0,0,0,0,0,false
4,8,0,0,0,0,0,0,0,0,0,0,0,false
4,43,0,0,0,0,0,0,0,0,0,0,0,false
4,9,0,0,0,0,0,0,0,0,0,0,0,false
4,306,0,0,0,0,0,0,0,0,0,0,0,false
4,428,0,0,0,0,0,0,0,0,0,0,0,false
4,102,0,0,0,0,0,0,0,0,0,0,0,false
4,46,0,0,0,0,0,0,0,0,0,0,0,false
4,33,0,0,0,0,0,0,0,0,0,0,0,false
4,37,0,0,0,0,0,0,0,0,0,0,0,false
4,9,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,46,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,10,0,0,0,0,0,0,0,0,0,0,0,false
4,8,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,13,0,0,0,0,0,0,0,0,0,0,0,false
4,13,0,0,0,0,0,0,0,0,0,0,0,false
4,12,0,0,0,0,0,0,0,0,0,0,0,false
4,13,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,10,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,13,0,0,0,0,0,0,0,0,0,0,0,false
4,14,0,0,0,0,0,0,0,0,0,0,0,false
4,16,0,0,0,0,0,0,0,0,0,0,0,false
4,21,0,0,0,0,0,0,0,0,0,0,0,false
4,13,0,0,0,0,0,0,0,0,0,0,0,false
4,21,0,0,0,0,0,0,0,0,0,0,0,false
4,15,0,0,0,0,0,0,0,0,0,0,0,false
4,23,0,0,0,0,0,0,0,0,0,0,0,false
4,10,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,13,0,0,0,0,0,0,0,0,0,0,0,false
4,57,0,0,0,0,0,0,0,0,0,0,0,false
4,37,0,0,0,0,0,0,0,0,0,0,0,false
4,37,0,0,0,0,0,0,0,0,0,0,0,false
4,45,0,0,0,0,0,0,0,0,0,0,0,false
4,57,0,0,0,0,0,0,0,0,0,0,0,false
4,37,0,0,0,0,0,0,0,0,0,0,0,false
4,61,0,0,0,0,0,0,0,0,0,0,0,false
4,54,0,0,0,0,0,0,0,0,0,0,0,false
4,41,0,0,0,0,0,0,0,0,0,0,0,false
4,58,0,0,0,0,0,0,0,0,0,0,0,false
4,27,0,0,0,0,0,0,0,0,0,0,0,false
4,57,0,0,0,0,0,0,0,0,0,0,0,false
4,53,0,0,0,0,0,0,0,0,0,0,0,false
4,59,0,0,0,0,0,0,0,0,0,0,0,false
4,113,0,0,0,0,0,0,0,0,0,0,0,false
4,147,0,0,0,0,0,0,0,0,0,0,0,false
4,57,0,0,0,0,0,0,0,0,0,0,0,false
4,134,0,0,0,0,0,0,0,0,0,0,0,false
4,78,0,0,0,0,0,0,0,0,0,0,0,false
4,359,0,0,0,0,0,0,0,0,0,0,0,false
4,31,0,0,0,0,0,0,0,0,0,0,0,false
4,396,0,0,0,0,0,0,0,0,0,0,0,false
4,37,0,0,0,0,0,0,0,0,0,0,0,false
4,61,0,0,0,0,0,0,0,0,0,0,0,false
4,274,0,0,0,0,0,0,0,0,0,0,0,false
4,22,0,0,0,0,0,0,0,0,0,0,0,false
4,15,0,0,0,0,0,0,0,0,0,0,0,false
4,26,0,0,0,0,0,0,0,0,0,0,0,false
4,19,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,8,0,0,0,0,0,0,0,0,0,0,0,false
4,6,0,0,0,0,0,0,0,0,0,0,0,false
4,6,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,35,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,60,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,35,0,0,0,0,0,0,0,0,0,0,0,false
4,27,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,34,0,0,0,0,0,0,0,0,0,0,0,false
4,55,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,35,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,64,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,43,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,43,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,43,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,43,0,0,0,0,0,0,0,0,0,0,0,false
4,43,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,53,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,118,0,0,0,0,0,0,0,0,0,0,0,false
4,17,0,0,0,0,0,0,0,0,0,0,0,false
4,49,0,0,0,0,0,0,0,0,0,0,0,false
4,84,0,0,0,0,0,0,0,0,0,0,0,false
4,10,0,0,0,0,0,0,0,0,0,0,0,false
4,134,0,0,0,0,0,0,0,0,0,0,0,false
4,10,0,0,0,0,0,0,0,0,0,0,0,false
4,10,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,73,0,0,0,0,0,0,0,0,0,0,0,false
4,318,0,0,0,0,0,0,0,0,0,0,0,false
4,134,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,7,0,0,0,0,0,0,0,0,0,0,0,false
4,495,0,0,0,0,0,0,0,0,0,0,0,false
4,1,0,0,0,0,0,0,0,0,0,0,0,false
4,42,0,0,0,0,0,0,0,0,0,0,0,false
4,10,0,0,0,0,0,0,0,0,0,0,0,false
4,8,0,0,0,0,0,0,0,0,0,0,0,false
4,11,0,0,0,0,0,0,0,0,0,0,0,false
4,51,0,0,0,0,0,0,0,0,0,0,0,false
4,230,0,0,0,0,0,0,0,0,0,0,0,false
4,70,0,0,0,0,0,0,0,0,0,0,0,false
4,39,0,0,0,0,0,0,0,0,0,0,0,false
4,162,0,0,0,0,0,0,0,0,0,0,0,false
4,307,0,0,0,0,0,0,0,0,0,0,0,false
4,98,0,0,0,0,0,0,0,0,0,0,0,false
4,9,0,0,0,0,0,0,0,0,0,0,0,false
4,157,0,0,0,0,0,0,0,0,0,0,0,false
4,92,0,0,0,0,0,0,0,0,0,0,0,false
4,183,0,0,0,0,0,0,0,0,0,0,0,false
4,334,0,0,0,0,0,0,0,0,0,0,0,false
4,201,0,0,0,0,0,0,0,0,0,0,0,false
4,180,0,0,0,0,0,0,0,0,0,0,0,false
4,98,0,0,0,0,0,0,0,0,0,0,0,false
4,345,0,0,0,0,0,0,0,0,0,0,0,false
4,16,0,0,0,0,0,0,0,0,0,0,0,false
4,502,0,0,0,0,0,0,0,0,0,0,0,false
4,150,0,0,0,0,0,0,0,0,0,0,0,false
4,100,0,0,0,0,0,0,0,0,0,0,0,false
4,51,0,0,0,0,0,0,0,0,0,0,0,false
4,531,0,0,0,0,0,0,0,0,0,0,0,false
4,19,0,0,0,0,0,0,0,0,0,0,0,false
4,118,0,0,0,0,0,0,0,0,0,0,0,false
4,53,0,0,0,0,0,0,0,0,0,0,0,false
4,27,0,0,0,0,0,0,0,0,0,0,0,false
4,103,0,0,0,0,0,0,0,0,0,0,0,false
4,116,0,0,0,0,0,0,0,0,0,0,0,false
4,246,0,0,0,0,0,0,0,0,0,0,0,false
4,159,0,0,0,0,0,0,0,0,0,0,0,false
4,71,0,0,0,0,0,0,0,0,0,0,0,false
4,202,0,0,0,0,0,0,0,0,0,0,0,false
4,57,0,0,0,0,0,0,0,0,0,0,0,false
4,283,0,0,0,0,0,0,0,0,0,0,0,false
4,67,0,0,0,0,0,0,0,0,0,0,0,false
4,36,0,0,0,0,0,0,0,0,0,0,0,false
4,61,0,0,0,0,0,0,0,0,0,0,0,false
4,32,0,0,0,0,0,0,0,0,0,0,0,false
4,158,0,0,0,0,0,0,0,0,0,0,0,false
4,133,0,0,0,0,0,0,0,0,0,0,0,false
4,12,0,0,0,0,0,0,0,0,0,0,0,false
4,23,0,0,0,0,0,0,0,0,0,0,0,false
4,69,0,0,0,0,0,0,0,0,0,0,0,false
4,550,0,0,0,0,0,0,0,0,0,0,0,false
4,16,0,0,0,0,0,0,0,0,0,0,0,false
4,72,0,0,0,0,0,0,0,0,0,0,0,false
4,1,0,0,0,0,0,0,0,0,0,0,0,false
4,44,0,0,0,0,0,0,0,0,0,0,0,false
4,21,0,0,0,0,0,0,0,0,0,0,0,false
4,102,0,0,0,0,0,0,0,0,0,0,0,false
4,57,0,0,0,0,0,0,0,0,0,0,0,false
4,14,0,0,0,0,0,0,0,0,0,0,0,false
4,322,0,0,0,0,0,0,0,0,0,0,0,false
4,96,0,0,0,0,0,0,0,0,0,0,0,false
4,277,0,0,0,0,0,0,0,0,0,0,0,false
4,61,0,0,0,0,0,0,0,0,0,0,0,false
4,420,0,0,0,0,0,0,0,0,0,0,0,false
4,145,0,0,0,0,0,0,0,0,0,0,0,false
4,402,0,0,0,0,0,0,0,0,0,0,0,false
4,43,0,0,0,0,0,0,0,0,0,0,0,false
4,88,0,0,0,0,0,0,0,0,0,0,0,false
4,67,0,0,0,0,0,0,0,0,0,0,0,false
4,23,0,0,0,0,0,0,0,0,0,0,0,false
4,67,0,0,0,0,0,0,0,0,0,0,0,false
4,496,0,0,0,0,0,0,0,0,0,0,0,false
4,122,0,0,0,0,0,0,0,0,0,0,0,false
4,38,0,0,0,0,0,0,0,0,0,0,0,false
4,7,0,0,0,0,0,0,0,0,0,0,0,false
4,53,0,0,0,0,0,0,0,0,0,0,0,false
4,25,0,0,0,0,0,0,0,0,0,0,0,false
4,9,0,0,0,0,0,0,0,0,0,0,0,false
4,15,0,0,0,0,0,0,0,0,0,0,0,false
4,14,0,0,0,0,0,0,0,0,0,0,0,false
4,14,0,0,0,0,0,0,0,0,0,0,0,false
4,7,0,0,0,0,0,0,0,0,0,0,0,false
4,7,0,0,0,0,0,0,0,0,0,0,0,false
4,9,0,0,0,0,0,0,0,0,0,0,0,false
4,78,0,0,0,0,0,0,0,0,0,0,0,false
4,109,0,0,0,0,0,0,0,0,0,0,0,false
4,5,0,0,0,0,0,0,0,0,0,0,0,false
4,20,0,0,0,0,0,0,0,0,0,0,0,false
4,91,0,0,0,0,0,0,0,0,0,0,0,false
4,154,0,0,0,0,0,0,0,0,0,0,0,false
4,16,0,0,0,0,0,0,0,0,0,0,0,false
4,1,0,0,0,0,0,0,0,0,0,0,0,false
4,65,0,0,0,0,0,0,0,0,0,0,0,false
4,41,0,0,0,0,0,0,0,0,0,0,0,false
4,270,0,0,0,0,0,0,0,0,0,0,0,false
4,144,0,0,0,0,0,0,0,0,0,0,0,false
4,81,0,0,0,0,0,0,0,0,0,0,0,false
4,109,0,0,0,0,0,0,0,0,0,0,0,false
4,46,0,0,0,0,0,0,0,0,0,0,0,false
4,47,0,0,0,0,0,0,0,0,0,0,0,false
4,47,0,0,0,0,0,0,0,0,0,0,0,false
4,94,0,0,0,0,0,0,0,0,0,0,0,false
4,95,0,0,0,0,0,0,0,0,0,0,0,false
4,49,0,0,0,0,0,0,0,0,0,0,0,false
4,164,0,0,0,0,0,0,0,0,0,0,0,false
4,86,0,0,0,0,0,0,0,0,0,0,0,false
4,101,0,0,0,0,0,0,0,0,0,0,0,false
4,57,0,0,0,0,0,0,0,0,0,0,0,false
4,125,0,0,0,0,0,0,0,0,0,0,0,false
4,248,0,0,0,0,0,0,0,0,0,0,0,false
4,140,0,0,0,0,0,0,0,0,0,0,0,false
4,96,0,0,0,0,0,0,0,0,0,0,0,false
4,45,0,0,0,0,0,0,0,0,0,0,0,false
4,107,0,0,0,0,0,0,0,0,0,0,0,false
4,60,0,0,0,0,0,0,0,0,0,0,0,false
4,31,0,0,0,0,0,0,0,0,0,0,0,false
4,44,0,0,0,0,0,0,0,0,0,0,0,false
4,74,0,0,0,0,0,0,0,0,0,0,0,false
4,215,0,0,0,0,0,0,0,0,0,0,0,false
4,61,0,0,0,0,0,0,0,0,0,0,0,false
4,77,0,0,0,0,0,0,0,0,0,0,0,false
4,115,0,0,0,0,0,0,0,0,0,0,0,false
4,48,0,0,0,0,0,0,0,0,0,0,0,false
4,40,0,0,0,0,0,0,0,0,0,0,0,false
4,38,0,0,0,0,0,0,0,0,0,0,0,false
4,291,0,0,0,0,0,0,0,0,0,0,0,false
4,68,0,0,0,0,0,0,0,0,0,0,0,false
4,411,0,0,0,0,0,0,0,0,0,0,0,false
4,71,0,0,0,0,0,0,0,0,0,0,0,false
4,62,0,0,0,0,0,0,0,0,0,0,0,false
4,131,0,0,0,0,0,0,0,0,0,0,0,false
4,113,0,0,0,0,0,0,0,0,0,0,0,false
4,233,0,0,0,0,0,0,0,0,0,0,0,false
4,273,0,0,0,0,0,0,0,0,0,0,0,false
4,251,0,0,0,0,0,0,0,0,0,0,0,false
4,197,0,0,0,0,0,0,0,0,0,0,0,false
4,540,0,0,0,0,0,0,0,0,0,0,0,false
4,145,0,0,0,0,0,0,0,0,0,0,0,false
4,1407,0,0,0,0,0,0,0,0,0,0,0,false
4,55,0,0,0,0,0,0,0,0,0,0,0,false
4,46,0,0,0,0,0,0,0,0,0,0,0,false
4,87,0,0,0,0,0,0,0,0,0,0,0,false
5,62,0,0,0,0,0,0,0,0,0,0,2,false
5,143,1054,35,527,41,2119,160,141,15,0,1,2,false
5,65,0,0,0,0,0,0,0,0,0,0,2,false
5,94,0,0,0,0,0,0,0,0,0,0,2,false
5,11,0,0,0,0,0,0,0,0,0,0,2,false
5,7,0,0,0,0,0,0,0,0,0,0,2,false
5,21,0,0,0,0,0,0,0,0,0,0,2,false
5,11,0,0,0,0,0,0,0,0,0,0,2,false
5,11,0,0,0,0,0,0,0,0,0,0,2,false
5,38,0,0,0,0,0,0,0,0,0,0,2,false
5,135,0,0,0,0,0,0,0,0,0,0,2,false
5,50,0,0,0,0,0,0,0,0,0,0,2,false
5,49,0,0,0,0,0,0,0,0,0,0,2,false
5,14,10,3,3,3,362,362,362,1,0,1,2,false
5,76,51,10,10,10,362,362,362,1,0,1,2,false
5,58,0,0,0,0,0,0,0,0,0,0,2,false
5,20,0,0,0,0,0,0,0,0,0,0,2,false
5,6,0,0,0,0,0,0,0,0,0,0,2,false
5,61,0,0,0,0,0,0,0,0,0,0,2,false
5,70,0,0,0,0,0,0,0,0,0,0,2,false
5,46,0,0,0,0,0,0,0,0,0,0,2,false
5,25,0,0,0,0,0,0,0,0,0,0,2,false
5,141,364,13,182,13,2116,160,151,14,0,1,2,false
5,14,0,0,0,0,0,0,0,0,0,0,2,false
5,9,0,0,0,0,0,0,0,0,0,0,2,false
5,92,434,31,217,31,2116,160,151,14,0,1,2,false
5,49,0,0,0,0,0,0,0,0,0,0,2,false
5,22,0,0,0,0,0,0,0,0,0,0,2,false
5,45,0,0,0,0,0,0,0,0,0,0,2,false
5,19,0,0,0,0,0,0,0,0,0,0,2,false
5,52,0,0,0,0,0,0,0,0,0,0,2,false
5,100,0,0,0,0,0,0,0,0,0,0,2,false
5,42,0,0,0,0,0,0,0,0,0,0,2,false
5,18,0,0,0,0,0,0,0,0,0,0,2,false
5,20,0,0,0,0,0,0,0,0,0,0,2,false
5,35,308,11,154,21,2116,160,151,14,0,1,2,false
5,96,0,0,0,0,0,0,0,0,0,0,2,false
5,69,0,0,0,0,0,0,0,0,0,0,2,false
5,22,0,0,0,0,0,0,0,0,0,0,2,false
5,24,0,0,0,0,0,0,0,0,0,0,2,false
5,34,24,12,12,12,362,362,362,1,0,1,2,false
5,55,514,17,257,30,2133,160,142,15,0,1,2,false
5,15,0,0,0,0,0,0,0,0,0,0,2,false
5,112,0,0,0,0,0,0,0,0,0,0,2,false
5,147,1095,34,544,42,2484,362,155,16,0,1,2,false
5,107,32,1,1,1,362,362,362,1,0,1,2,false
5,41,20,0,0,0,362,362,362,1,0,1,2,false
5,54,0,0,0,0,0,0,0,0,0,0,2,false
5,82,0,0,0,0,0,0,0,0,0,0,2,false
5,22,0,0,0,0,0,0,0,0,0,0,2,false
5,60,50,8,25,10,827,362,165,5,0,1,2,false
5,11,0,0,0,0,0,0,0,0,0,0,2,false
5,61,0,0,0,0,0,0,0,0,0,0,2,false
5,48,0,0,0,0,0,0,0,0,0,0,2,false
5,144,448,32,224,32,2116,160,151,14,0,1,2,false
5,11,0,0,0,0,0,0,0,0,0,0,2,false
5,19,0,0,0,0,0,0,0,0,0,0,2,false
5,82,0,0,0,0,0,0,0,0,0,0,2,false
5,100,0,0,0,0,0,0,0,0,0,0,2,false
5,259,266,8,133,14,2478,362,165,15,0,1,2,false
5,30,22,5,11,7,516,362,258,2,0,1,2,false
5,61,9,2,2,2,362,362,362,1,0,1,2,false
5,56,0,0,0,0,0,0,0,0,0,0,2,false
5,42,0,0,0,0,0,0,0,0,0,0,2,false
5,7,0,0,0,0,0,0,0,0,0,0,2,false
5,90,0,0,0,0,0,0,0,0,0,0,2,false
5,6,0,0,0,0,0,0,0,0,0,0,2,false
5,173,8,4,4,4,362,362,362,1,0,1,2,false
5,61,0,0,0,0,0,0,0,0,0,0,2,false
5,14,7,2,2,2,362,362,362,1,0,1,2,false
5,7,0,0,0,0,0,0,0,0,0,0,2,false
5,64,0,0,0,0,0,0,0,0,0,0,2,false
5,35,0,0,0,0,0,0,0,0,0,0,2,false
5,12,0,0,0,0,0,0,0,0,0,0,2,false
5,11,0,0,0,0,0,0,0,0,0,0,2,false
5,45,82,2,41,27,2478,362,165,15,0,1,2,false
5,91,518,18,259,29,2116,160,151,14,0,1,2,false
5,188,0,0,0,0,0,0,0,0,0,0,2,false
5,16,0,0,0,0,0,0,0,0,0,0,2,false
5,5,0,0,0,0,0,0,0,0,0,0,2,false
5,6,0,0,0,0,0,0,0,0,0,0,2,false
5,11,0,0,0,0,0,0,0,0,0,0,2,false
5,7,0,0,0,0,0,0,0,0,0,0,2,false
5,7,0,0,0,0,0,0,0,0,0,0,2,false
5,19,0,0,0,0,0,0,0,0,0,0,2,false
5,29,616,22,308,30,2116,160,151,14,0,1,2,false
5,69,28,1,14,1,2116,160,151,14,0,1,2,false
5,39,0,0,0,0,0,0,0,0,0,0,2,false
5,12,0,0,0,0,0,0,0,0,0,0,2,false
5,7,0,0,0,0,0,0,0,0,0,0,2,false
5,6,0,0,0,0,0,0,0,0,0,0,2,false
5,8,0,0,0,0,0,0,0,0,0,0,2,false
5,1,0,0,0,0,0,0,0,0,0,0,2,false
5,86,0,0,0,0,0,0,0,0,0,0,2,false
5,125,0,0,0,0,0,0,0,0,0,0,2,false
5,44,4,2,2,2,362,362,362,1,0,1,2,false
5,68,0,0,0,0,0,0,0,0,0,0,2,false
5,38,0,0,0,0,0,0,0,0,0,0,2,false
5,24,0,0,0,0,0,0,0,0,0,0,2,false
5,119,0,0,0,0,0,0,0,0,0,0,2,false
5,18,0,0,0,0,0,0,0,0,0,0,2,false
5,122,0,0,0,0,0,0,0,0,0,0,2,false
5,70,0,0,0,0,0,0,0,0,0,0,2,false
5,34,0,0,0,0,0,0,0,0,0,0,2,false
5,64,0,0,0,0,0,0,0,0,0,0,2,false
5,17,0,0,0,0,0,0,0,0,0,0,2,false
5,40,0,0,0,0,0,0,0,0,0,0,2,false
5,35,4,2,2,2,362,362,362,1,0,1,2,false
5,44,10,3,3,3,362,362,362,1,0,1,2,false
5,28,0,0,0,0,0,0,0,0,0,0,2,false
5,127,366,13,183,14,2116,160,151,14,0,1,2,false
5,57,16,8,8,8,362,362,362,1,0,1,2,false
5,58,0,0,0,0,0,0,0,0,0,0,2,false
5,119,2,1,1,1,362,362,362,1,0,1,2,false
5,78,43,8,8,8,362,362,362,1,0,1,2,false
5,21,0,0,0,0,0,0,0,0,0,0,2,false
5,156,45,15,15,15,362,362,362,1,0,1,2,false
