VersionID;VersionName;Path;Size;LOC_Touched;AVGLocAdded;LocAdded;MaxLocAdded;Churn;MaxChurn;ChgSetSize;MaxChgSetSize;AVGChgSetSize;NumRevisions;NumBugFixed;NAuth;Age;Buggyness
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java;17;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java;17;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java;17;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java;16;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java;17;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;93;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;188;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;75;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;173;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;180;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;201;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;203;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;136;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;752;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;60;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;32;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;151;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java;62;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;23;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;72;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java;59;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java;77;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;35;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java;28;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java;6;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java;7;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java;10;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java;33;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java;92;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java;92;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
